-43.431046,59.623316
-44.980589,60.335198
-48.753389,61.320880
-52.121961,64.770768
-53.402018,67.782576
-51.178761,68.056376
-50.370303,70.027741
-53.334646,71.780065
-55.288418,71.506265
-54.614704,72.984788
-58.589618,75.777555
-69.166933,76.160876
-71.188075,77.201318
-72.602875,78.296521
-66.000475,79.172683
-64.653047,79.939325
-67.617390,80.103605
-62.295047,80.979767
-61.823447,81.746409
-54.884189,82.020210
-48.147046,82.458291
-36.357046,83.663014
-27.531389,83.443973
-18.773103,81.417848
-12.238074,81.855929
-21.535331,78.077480
-18.234131,77.146558
-18.570988,76.051355
-21.737445,76.708477
-22.074303,76.379916
-19.581560,75.668035
-19.177331,74.134751
-22.141674,72.765748
-21.737445,70.575342
-22.209046,69.972981
-32.314760,67.618295
-36.289674,65.537410
-41.005675,65.044569
-41.207789,63.073204
-42.555217,62.635123
-43.902646,59.897117
