178.413093,-37.615374
178.028827,-37.584423
177.592160,-37.770131
177.068160,-38.017742
176.157907,-37.862333
175.785455,-37.367111
175.625832,-36.809986
175.250111,-36.563414
175.321677,-36.964093
175.285894,-37.241487
175.160653,-37.025736
174.784932,-37.025736
174.713366,-36.347664
174.372684,-35.885342
174.210956,-35.238091
173.382536,-35.022340
172.949371,-34.868233
172.786935,-35.083983
173.127617,-35.394802
173.575882,-35.954275
174.149662,-36.731320
174.633788,-37.446202
174.759303,-38.130003
174.508274,-38.627312
174.400690,-39.124621
173.737258,-39.155703
173.701396,-39.435440
173.253131,-39.808422
172.930380,-40.336813
172.446253,-40.616549
172.015918,-41.051695
171.818681,-41.735495
171.352485,-41.766577
171.029734,-42.574704
170.312510,-42.918046
169.272534,-43.448664
168.680823,-44.041707
168.213608,-44.135346
167.545813,-44.728390
166.986309,-45.134157
166.859969,-45.695988
166.787775,-46.257818
166.968260,-46.413883
167.509716,-46.382670
167.924832,-46.351457
168.574578,-46.726011
169.368713,-46.820044
170.090654,-46.694667
170.758449,-46.318534
171.119419,-45.566269
171.534535,-44.406526
171.588681,-44.061738
172.436961,-44.030394
172.869180,-43.749478
173.013253,-42.969158
173.643573,-42.407327
174.219865,-42.063985
175.282404,-41.627006
176.236888,-41.190026
176.831189,-40.284854
177.083317,-40.003939
177.029290,-39.754236
176.849198,-39.535746
176.975262,-39.317256
177.353454,-39.161192
177.641600,-39.161192
177.893728,-39.192405
177.983774,-39.005128
178.343956,-38.568148
178.397984,-37.912679
178.434002,-37.756615
